StoreName,City,State,Longitude,Latitude,Geometry,Address,Tel,Url
Trader Joe's Ballard (147),Seattle,Washington,-122.31322564285715,47.66293528571428,POINT (-122.3132256428571 47.66293528571428),"4609, University Way Northeast, University District, Seattle, King County, Washington, 98105, United States",206-783-0498,https://locations.traderjoes.com/wa/seattle/
Trader Joe's Seattle - Capitol Hill (130),Seattle,Washington,-122.3279213,47.6081789,POINT (-122.3279213 47.6081789),"Madison Street, Central Business District, First Hill, Seattle, King County, Washington, 98138, United States",206-322-7268,https://locations.traderjoes.com/wa/seattle/
Trader Joe's Seattle - Queen Anne Hill (135),Seattle,Washington,-122.3567993,47.6183998,POINT (-122.3567993 47.6183998),"Queen Anne Avenue, Uptown, Belltown, Seattle, King County, Washington, 98121, United States",206-284-2546,https://locations.traderjoes.com/wa/seattle/
Trader Joe's Seattle - U District (137),Seattle,Washington,-122.317644,47.6626473,POINT (-122.317644 47.6626473),"Trader Joe's, 4555, Roosevelt Way Northeast, University District, Seattle, King County, Washington, 98105, United States",206-547-6299,https://locations.traderjoes.com/wa/seattle/
Trader Joe's West Seattle (157),Seattle,Washington,-122.38104304999999,47.5618872,POINT (-122.38104305 47.5618872),"Trader Joe's, 4545, Fauntleroy Way Southwest, West Seattle, Seattle, King County, Washington, 98126, United States",206-913-0013,https://locations.traderjoes.com/wa/seattle/
Trader Joe's Shoreline (270),Shoreline,Washington,-122.34328968898045,47.7547708,POINT (-122.3432896889804 47.7547708),"Trader Joe's, 1201, North 175th Street, Meridian Park, Richmond Highlands, Shoreline, King County, Washington, 98133, United States",206-542-5336,https://locations.traderjoes.com/wa/shoreline/
Trader Joe's Silverdale (158),Silverdale,Washington,-122.68240950170649,47.655106621160414,POINT (-122.6824095017065 47.65510662116041),"9991, Mickelberry Road Northwest, Silverdale, Kitsap County, Washington, 98383, United States",360-307-7224,https://locations.traderjoes.com/wa/silverdale/
Trader Joe's Spokane (159),Spokane,Washington,-117.3667945,47.6290764,POINT (-117.3667945 47.6290764),"Trader Joe's, 2975, East 29th Avenue, Lincoln Heights, Spokane, Spokane County, Washington, 99223, United States",509-534-1077,https://locations.traderjoes.com/wa/spokane/
Trader Joe's Spokane N (164),Spokane,Washington,-117.41136313406474,47.70814292025275,POINT (-117.4113631340647 47.70814292025275),"5520, North Division Street, Nevada Heights, Spokane, Spokane County, Washington, 99207, United States",509-487-4188,https://locations.traderjoes.com/wa/spokane/
Trader Joe's University Place (148),University Place,Washington,-122.53845857238278,47.223082250000004,POINT (-122.5384585723828 47.22308225),"The UPS Store, 3800, Bridgeport Way West, Bridgeporter Apartments, University Place, Pierce County, Washington, 98466, United States",253-460-2672,https://locations.traderjoes.com/wa/university-place/
Trader Joe's Vancouver (136),Vancouver,Washington,-122.5544069,45.6188004,POINT (-122.5544069 45.6188004),"Nekter Juice Bar, 305, Southeast Chkalov Drive, Vancouver, Clark County, Washington, 98684, United States",360-883-9000,https://locations.traderjoes.com/wa/vancouver/
Trader Joe's Brookfield (726),Brookfield,Wisconsin,-88.07010414809744,43.0356596,POINT (-88.07010414809744 43.0356596),"Trader Joe's, 12665, West Bluemound Road, Brookfield, Waukesha County, Wisconsin, 53005, United States",262-784-4806,https://locations.traderjoes.com/wi/brookfield/
Trader Joe's Madison (712),Madison,Wisconsin,-89.4172848,43.0649945,POINT (-89.4172848 43.0649945),"Trader Joe's, 1810, Monroe Street, Oakland Heights, Dudgeon-Monroe, Bowens Addition, Madison, Dane County, Wisconsin, 53711, United States",608-257-1916,https://locations.traderjoes.com/wi/madison/
Trader Joe's Glendale (711),Milwaukee,Wisconsin,-87.9235256,43.1900944,POINT (-87.9235256 43.1900944),"North Port Washington Road, Bayside, Milwaukee County, Wisconsin, 53217, United States",414-962-3382,https://locations.traderjoes.com/wi/milwaukee/
